BID,Nearest_FID,N,M,block_M
3031514,7537,0,0.0,0.494845360824742
3032514,7537,0,0.0,0.77319587628866
3033514,7537,0,0.0,0.716494845360825
3034514,7537,0,0.0,0.304123711340206
3036514,7537,0,0.0,0.752577319587629
3037514,7537,0,0.0,0.706185567010309
3038514,7537,0,0.0,0.195876288659794
3039514,7537,0,0.0,0.40979381443299
3040514,7413,0,0.0,0.314432989690722
3041514,7413,0,0.0,0.371134020618557
3042514,7413,0,0.0,0.216494845360825
3043514,7413,0,0.0,0.654639175257732
3044514,7413,0,0.0,0.293814432989691
3045514,7413,0,0.0,0.123711340206186
3046514,7413,0,0.0,0.309278350515464
3047514,7413,0,0.0,0.154639175257732
3048514,7413,0,0.0,0.664948453608247
3049514,7413,0,0.0,0.329896907216495
3050514,7413,0,0.0,0.360824742268041
3051514,7413,0,0.0,0.0979381443298969
3052514,7413,0,0.0,0.278350515463918
3054514,7413,0,0.0,0.628865979381443
3056514,7413,0,0.0,0.543814432989691
3057514,7413,0,0.0,0.592783505154639
3058514,7413,0,0.0,0.515463917525773
3059514,7413,0,0.0,0.115979381443299
3060514,7413,0,0.0,0.597938144329897
3061514,7413,0,0.0,0.355670103092784
3062514,7413,0,0.0,0.505154639175258
3063514,7413,0,0.0,0.134020618556701
3064514,7413,0,0.0,0.623711340206186
3066514,7413,0,0.0,0.690721649484536
