BID,Nearest_FID,N,M,block_M
1021515,7413,0,0.0,0.417525773195876
1022515,7413,0,0.0,0.371134020618557
1023514,7537,0,0.0,0.902061855670103
1023515,7413,0,0.0,0.0824742268041237
1024514,7537,0,0.0,0.871134020618557
1024515,7413,0,0.0,0.335051546391753
1024516,9689,0,0.0,0.948453608247423
1025514,7537,0,0.0,0.742268041237113
1025515,7413,0,0.0,0.402061855670103
1025516,9689,1,0.649484536082474,0.649484536082474
1026514,7537,0,0.0,0.757731958762887
1026515,7413,0,0.0,0.345360824742268
1026516,9689,0,0.0,0.396907216494845
1027515,7413,0,0.0,0.0412371134020619
1027516,9689,0,0.0,0.216494845360825
1028515,7413,0,0.0,0.180412371134021
2000514,7537,0,0.0,0.762886597938144
2000515,7537,0,0.0,0.938144329896907
2001514,7537,0,0.0,0.484536082474227
2001515,7537,0,0.0,1.0
2002515,7537,0,0.0,0.855670103092783
2002516,9689,0,0.0,0.793814432989691
2003514,7537,0,0.0,0.721649484536082
2003515,7537,0,0.0,0.881443298969072
2003516,9689,0,0.0,0.979381443298969
2004514,7537,0,0.0,0.706185567010309
2004515,7537,1,0.345360824742268,0.365979381443299
2004516,9689,0,0.0,0.922680412371134
2005514,7537,0,0.0,0.680412371134021
2005515,7537,1,0.314432989690722,0.309278350515464
2005516,9689,0,0.0,0.927835051546392
2006515,7413,0,0.0,0.123711340206186
2006516,9689,0,0.0,0.319587628865979
2007515,7413,1,0.15979381443299,0.15979381443299
2007516,9689,1,0.329896907216495,0.324742268041237
2008515,7413,1,0.355670103092784,0.474226804123711
2008516,9689,0,0.0,0.438144329896907
2009514,7537,0,0.0,0.917525773195876
2009515,7413,0,0.0,0.278350515463918
2009516,9689,1,0.288659793814433,0.283505154639175
2010514,7537,0,0.0,0.896907216494845
2010515,7413,0,0.0,0.360824742268041
2010516,9689,0,0.0,0.216494845360825
2011515,7413,0,0.0,0.0927835051546392
2011516,9689,1,0.399484536082474,0.391752577319588
2012515,7413,0,0.0,0.247422680412371
2012516,9689,1,0.11340206185567,0.11340206185567
2013515,7413,0,0.0,0.231958762886598
2013516,9689,1,0.494845360824742,0.5
2014515,7413,0,0.0,0.22680412371134
2015515,7413,0,0.0,0.314432989690722
2016515,7413,0,0.0,0.38659793814433
2016516,9689,0,0.0,0.350515463917526
2017515,7413,0,0.0,0.195876288659794
2017516,9689,0,0.0,0.0618556701030928
2018515,7413,0,0.0,0.0309278350515464
2018516,9689,0,0.0,0.0463917525773196
2019515,7413,0,0.0,0.520618556701031
2019516,9689,0,0.0,0.175257731958763
2020515,7413,1,0.399484536082474,0.494845360824742
2020516,9689,0,0.0,0.0103092783505155
2021516,9689,0,0.0,0.257731958762887
2022515,7537,0,0.0,0.989690721649485
2022516,9689,1,0.515463917525773,0.45360824742268
2023516,9689,0,0.0,0.262886597938144
2024516,9689,0,0.0,0.077319587628866
2025516,9689,0,0.0,0.242268041237113
2026516,9689,0,0.0,0.149484536082474
2027516,9689,0,0.0,0.0051546391752577
2029516,9689,0,0.0,0.237113402061856
2030516,9689,0,0.0,0.0670103092783505
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.0721649484536082
2036516,7413,0,0.0,0.298969072164948
2037516,7413,0,0.0,0.13659793814433
2038516,7413,0,0.0,0.118556701030928
2039516,9689,0,0.0,0.252577319587629
2040516,9689,0,0.0,0.190721649484536
2041516,9689,0,0.0,0.144329896907216
2042516,7413,0,0.0,0.185567010309278
2045516,9689,0,0.0,0.128865979381443
2046516,9689,0,0.0,0.0515463917525773
2047516,7413,0,0.0,0.0360824742268041
2048516,7413,0,0.0,0.13659793814433
2049516,7413,0,0.0,0.355670103092784
2050516,7413,0,0.0,0.164948453608247
2051516,7413,0,0.0,0.154639175257732
2052516,7413,0,0.0,0.329896907216495
3000514,7413,0,0.0,0.701030927835051
3001514,7413,0,0.0,0.690721649484536
3002514,7413,0,0.0,0.489690721649485
3003514,7413,0,0.0,0.778350515463918
3005514,7413,0,0.0,0.860824742268041
3006514,7413,0,0.0,0.798969072164949
3007514,7413,0,0.0,0.463917525773196
3010514,7413,0,0.0,0.770618556701031
3011514,7413,0,0.0,0.430412371134021
3012514,7413,0,0.0,0.644329896907217
3013514,7413,0,0.0,0.623711340206186
3014514,7413,0,0.0,0.407216494845361
3015514,7413,0,0.0,0.551546391752577
3016514,7413,0,0.0,0.912371134020619
3017514,7413,0,0.0,0.835051546391753
3018514,7413,0,0.0,0.65979381443299
3019514,7413,0,0.0,0.685567010309278
3020514,7413,0,0.0,0.448453608247423
3021514,7413,0,0.0,0.672680412371134
3025514,7537,0,0.0,0.572164948453608
3026514,7537,0,0.0,0.907216494845361
3027514,7537,0,0.0,0.422680412371134
3028514,7537,0,0.0,0.530927835051546
3029514,7537,0,0.0,0.536082474226804
3030514,7537,0,0.0,0.595360824742268
3031514,7537,0,0.0,0.731958762886598
3032514,7537,0,0.0,0.603092783505155
3033514,7537,0,0.0,0.618556701030928
3034514,7537,0,0.0,0.561855670103093
3036514,7537,0,0.0,0.54639175257732
3037514,7537,0,0.0,0.639175257731959
3038514,7537,0,0.0,0.510309278350515
3039514,7537,0,0.0,0.672680412371134
3040514,7413,0,0.0,0.577319587628866
3041514,7413,0,0.0,0.634020618556701
3042514,7413,0,0.0,0.525773195876289
3043514,7413,0,0.0,0.876288659793814
3044514,7413,0,0.0,0.556701030927835
3045514,7413,0,0.0,0.443298969072165
3046514,7413,0,0.0,0.56701030927835
3047514,7413,0,0.0,0.469072164948454
3048514,7413,0,0.0,0.515463917525773
3049514,7413,0,0.0,0.587628865979381
3050514,7413,0,0.0,0.608247422680412
3051514,7413,0,0.0,0.412371134020619
3052514,7413,0,0.0,0.541237113402062
3054514,7413,0,0.0,0.850515463917526
3056514,7413,0,0.0,0.770618556701031
3057514,7413,0,0.0,0.804123711340206
3058514,7413,0,0.0,0.747422680412371
3059514,7413,0,0.0,0.430412371134021
3060514,7413,0,0.0,0.809278350515464
3061514,7413,0,0.0,0.595360824742268
3062514,7413,0,0.0,0.737113402061856
3063514,7413,0,0.0,0.458762886597938
3064514,7413,0,0.0,0.845360824742268
3066514,7413,0,0.0,0.93298969072165
