BID,Nearest_FID,N,M,block_M
2022516,9689,1,0.706185567010309,0.664948453608247
2023516,9689,0,0.0,0.479381443298969
2024516,9689,0,0.0,0.139175257731959
2025516,9689,0,0.0,0.417525773195876
2026516,9689,0,0.0,0.34020618556701
2027516,9689,0,0.0,0.0103092783505155
2029516,9689,0,0.0,0.371134020618557
2030516,9689,0,0.0,0.0463917525773196
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.144329896907216
2036516,7413,0,0.0,0.551546391752577
2037516,7413,0,0.0,0.219072164948454
2038516,7413,0,0.0,0.154639175257732
2039516,9689,0,0.0,0.345360824742268
2040516,9689,0,0.0,0.257731958762887
2041516,9689,0,0.0,0.309278350515464
2042516,7413,0,0.0,0.0979381443298969
2045516,9689,0,0.0,0.11340206185567
2046516,9689,0,0.0,0.0412371134020619
2047516,7413,0,0.0,0.0309278350515464
2048516,7413,0,0.0,0.128865979381443
2049516,7413,0,0.0,0.443298969072165
2050516,7413,0,0.0,0.0927835051546392
2051516,7413,0,0.0,0.0670103092783505
2052516,7413,0,0.0,0.268041237113402
3000514,7413,1,0.505154639175258,0.608247422680412
3001514,7413,0,0.0,0.654639175257732
3002514,7413,0,0.0,0.335051546391753
3003514,7413,0,0.0,0.778350515463918
3005514,7413,1,0.752577319587629,0.84020618556701
3006514,7413,0,0.0,0.798969072164949
3007514,7413,0,0.0,0.298969072164948
3010514,7413,0,0.0,0.765463917525773
3011514,7413,0,0.0,0.25
3012514,7413,0,0.0,0.587628865979381
3013514,7413,0,0.0,0.572164948453608
3014514,7413,0,0.0,0.195876288659794
3015514,7413,0,0.0,0.43298969072165
3016514,7413,0,0.0,0.93298969072165
3017514,7413,0,0.0,0.850515463917526
3018514,7413,0,0.0,0.61340206185567
3019514,7413,0,0.0,0.644329896907217
3020514,7413,0,0.0,0.278350515463918
3021514,7413,0,0.0,0.621134020618557
3025514,7537,1,0.466494845360825,0.438144329896907
3026514,7537,0,0.0,0.920103092783505
3027514,7537,0,0.0,0.231958762886598
3028514,7537,0,0.0,0.391752577319588
3029514,7537,0,0.0,0.407216494845361
3030514,7537,1,0.551546391752577,0.494845360824742
3031514,7537,0,0.0,0.698453608247423
3032514,7537,1,0.412371134020619,0.484536082474227
3033514,7537,1,0.528350515463918,0.515463917525773
3034514,7537,0,0.0,0.458762886597938
3036514,7537,1,0.427835051546392,0.365979381443299
3037514,7537,1,0.618556701030928,0.536082474226804
3038514,7537,0,0.0,0.360824742268041
3039514,7537,0,0.0,0.621134020618557
3040514,7413,0,0.0,0.5
3041514,7413,0,0.0,0.577319587628866
3042514,7413,0,0.0,0.38659793814433
3043514,7413,0,0.0,0.896907216494845
3044514,7413,0,0.0,0.451030927835052
3045514,7413,0,0.0,0.27319587628866
3046514,7413,0,0.0,0.474226804123711
3047514,7413,0,0.0,0.314432989690722
3048514,7413,1,0.350515463917526,0.324742268041237
3049514,7413,0,0.0,0.510309278350515
3050514,7413,0,0.0,0.54639175257732
3051514,7413,0,0.0,0.206185567010309
3052514,7413,0,0.0,0.427835051546392
3054514,7413,0,0.0,0.881443298969072
3056514,7413,0,0.0,0.765463917525773
3057514,7413,0,0.0,0.814432989690722
3058514,7413,0,0.0,0.737113402061856
3059514,7413,0,0.0,0.25
3060514,7413,0,0.0,0.819587628865979
3061514,7413,0,0.0,0.541237113402062
3062514,7413,0,0.0,0.721649484536082
3063514,7413,0,0.0,0.291237113402062
3064514,7413,0,0.0,0.860824742268041
3066514,7413,0,0.0,0.948453608247423
