OID_,Join_Count,TARGET_FID,Field1,USER_Si_No,USER_Roof_Type,USER_Style,USER_Exterior,USER_Patio___deck,USER_Porch,USER_Attached_Garage,USER_Detached_Garage__shed,USER_Elevated,USER_Basement,USER_Building_Type,USER_Building_Diagram,FFH,Longitude,Latitude,PROP_CLASS,COST,CALC_ACRE,YR_CONSTR,DWELL,Areasqft,Occ,NumStories,BldgDmgPct,ContDmgPct,Block_y,Tract,Total,P65Over,P18Under,PNonWhite,PSingleParent,unitcost,Pdamagetotal,Id,OrigFID,Type,POINT_X,POINT_Y,Join_Count_1,TARGET_FID_1,release,capture_da,fake_heigh,OBJECTID_1,X,Y,Z,BUFF_DIST,Shape_Leng,labeled_el,label_elev,height,ORIG_FID,POINT_Z,POINT_M,NodeID
272,0,875,277,1019,gable,colonial,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,5.583192825000000,-74.594557039999998,40.541546990000001,2,120200,0.114800000000000,1935,1,5000.687987999999677,RES1,2,0.000000000000000,0.000000000000000,1003,515,49,14.285714290000000,48.979591839999998,69.387755100000007,56.250000000000000,24.036692608785099,0.000000000000000,0, ,R,465846.676370000001043,622193.629554999992251,1,277,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,506,0.000000000000000,nan,7620.000000000000000
273,0,2160,278,1099,gable,colonial,alum/ vinyl,yes,yes,no,yes,no,yes,not split level ,bd2a,2.936126947000000,-74.590490979999998,40.542696990000003,2,125700,0.137700000000000,1900,2,5998.211914000000434,RES3A,2,0.000010000000000,0.000010000000000,1003,515,49,14.285714290000000,48.979591839999998,69.387755100000007,56.250000000000000,20.956245261460801,0.000020000000000,0, ,R,466980.363089999998920,622596.602275999961421,1,278,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1276,0.000000000000000,nan,8390.000000000000000
274,0,4934,280,1106,hip,ranch,alum/ vinyl,yes,yes,yes,yes,no,yes,not split level ,bd2a,4.968239307000000,-74.590813010000005,40.542400979999996,2,146900,0.229600000000000,1950,1,10001.375980000000709,RES1,1,0.000010000000000,0.000010000000000,1003,515,49,14.285714290000000,48.979591839999998,69.387755100000007,56.250000000000000,14.687978963470600,0.000020000000000,0, ,R,466890.995349999982864,622468.361359999980778,1,280,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2900,0.000000000000000,nan,10014.000000000000000
275,0,2771,281,1109,gable,cape cod,alum/ vinyl,no,yes,yes,no,no,yes,not split level ,bd2a,0.879513562000000,-74.589736020000004,40.543110009999999,2,106400,0.183700000000000,1952,1,8001.972168000000238,RES1,1,0.000010000000000,0.000010000000000,1004,515,29,0.000000000000000,37.931034480000001,65.517241380000002,40.000000000000000,13.296722078776400,0.000020000000000,0, ,R,467189.608217999979388,622742.492901999969035,1,281,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1625,0.000000000000000,nan,8739.000000000000000
276,0,2649,282,1114,hip,colonial,alum/ vinyl,no,yes,yes,yes,no,yes,not split level ,bd2a,2.894501686000000,-74.589974990000002,40.542421019999999,2,210100,0.183700000000000,1960,2,8001.972168000000238,RES3A,2,0.000010000000000,0.000010000000000,1004,515,29,0.000000000000000,37.931034480000001,65.517241380000002,40.000000000000000,26.256027337884600,0.000020000000000,0, ,R,467112.890358000004198,622537.812813000055030,1,282,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1554,0.000000000000000,nan,8668.000000000000000
277,0,1970,283,1113,gable,ranch,wood shngl,no,no,no,yes,no,yes,not split level ,bd2a,2.309071064000000,-74.589893009999997,40.542263020000000,2,122500,0.137700000000000,1962,1,5998.211914000000434,RES1,1,0.000010000000000,0.000010000000000,1004,515,29,0.000000000000000,37.931034480000001,65.517241380000002,40.000000000000000,20.422752939768799,0.000020000000000,0, ,R,467132.398435999988578,622450.483896999969147,1,283,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1139,0.000000000000000,nan,8253.000000000000000
278,0,6488,284,1115,gable,cape cod,alum/ vinyl,yes,yes,no,yes,no,yes,not split level ,bd2a,2.563661575000000,-74.590124020000005,40.542904989999997,2,119400,0.137700000000000,1963,1,5998.211914000000434,RES1,1,0.000010000000000,0.000010000000000,1004,515,29,0.000000000000000,37.931034480000001,65.517241380000002,40.000000000000000,19.905932253129802,0.000020000000000,0, ,R,467077.090214000025298,622699.285660999943502,1,284,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3793,0.000000000000000,nan,10907.000000000000000
279,0,3509,285,1116,gable,ranch,alum/ vinyl,no,no,no,yes,no,yes,not split level ,bd2a,2.114770889000000,-74.590140030000001,40.543066000000003,2,97100,0.091800000000000,1961,1,3998.808105000000069,RES1,1,0.000010000000000,0.000010000000000,1004,515,29,0.000000000000000,37.931034480000001,65.517241380000002,40.000000000000000,24.282235468761002,0.000020000000000,0, ,R,467071.886424999975134,622755.491531000006944,1,285,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2062,0.000000000000000,nan,9176.000000000000000
280,0,4348,286,1038,gable,colonial,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,3.977396250000000,-74.591300000000004,40.542528009999998,2,104700,0.091800000000000,1900,2,3998.808105000000069,RES3A,2,0.000000000000000,0.000000000000000,1005,515,29,17.241379309999999,27.586206900000001,62.068965519999999,55.555555560000002,26.182801787634201,0.000000000000000,0, ,R,466753.377587000024505,622550.467503999941982,1,286,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2564,0.000000000000000,nan,9678.000000000000000
281,0,1466,287,1373,gable,colonial,alum/ vinyl,no,no,no,yes,no,yes,not split level ,bd2a,3.271626949000000,-74.597977029999996,40.540892990000003,2,308000,0.183700000000000,2005,2,8001.972168000000238,RES3A,1,0.000000000000000,0.000000000000000,1005,515,29,17.241379309999999,27.586206900000001,62.068965519999999,55.555555560000002,38.490511280668599,0.000000000000000,0, ,R,464891.541274000017438,621991.488392999977805,1,287,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,879,0.000000000000000,nan,7993.000000000000000
282,0,1221,288,1374,gable,cape cod,asbestos,yes,yes,no,yes,no,yes,not split level ,bd2a,2.969313860000000,-74.597850039999997,40.540685000000003,2,105700,0.183700000000000,1914,1,8001.972168000000238,RES1,1,0.000000000000000,0.000000000000000,1005,515,29,17.241379309999999,27.586206900000001,62.068965519999999,55.555555560000002,13.209243644047600,0.000000000000000,0, ,R,464933.019574999983888,621875.120813000015914,1,288,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,740,0.000000000000000,nan,7854.000000000000000
283,0,611,289,1376,gable,cape cod,wood shngl,no,yes,no,yes,no,yes,not split level ,bd2a,3.617790699000000,-74.598283969999997,40.540674979999999,2,156400,0.137700000000000,1960,2,5998.211914000000434,RES3A,1,0.000000000000000,0.000000000000000,1005,515,29,17.241379309999999,27.586206900000001,62.068965519999999,55.555555560000002,26.074437222692598,0.000000000000000,0, ,R,464796.498047999979462,621888.284362999955192,1,289,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,379,0.000000000000000,nan,7493.000000000000000
284,0,2801,290,1377,gable,cape cod,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,3.193742990000000,-74.598368039999997,40.540815000000002,2,138300,0.137700000000000,1955,1,5998.211914000000434,RES1,1,0.000000000000000,0.000000000000000,1005,515,29,17.241379309999999,27.586206900000001,62.068965519999999,55.555555560000002,23.056871278122699,0.000000000000000,0, ,R,464783.087116000009701,621939.427947000018321,1,290,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1655,0.000000000000000,nan,8769.000000000000000
285,0,5715,291,1491,gable,colonial,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,1.749256968000000,-74.593578030000003,40.541355000000003,2,333600,0.137700000000000,1930,4,5998.211914000000434,RES3B,2,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,55.616574536382700,0.000000000000000,0, ,R,466120.205018999986351,622120.983157000038773,1,291,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3347,0.000000000000000,nan,10461.000000000000000
286,0,3030,292,1493,gable,cape cod,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,4.186544895000000,-74.593446020000002,40.541038000000000,2,100400,0.183700000000000,1917,1,8001.972168000000238,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,12.546906923958201,0.000000000000000,0, ,R,466153.640949000022374,622011.044512000051327,1,292,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1783,0.000000000000000,nan,8897.000000000000000
287,0,2012,293,1492,gable,cape cod,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.927108526000000,-74.593525979999995,40.541170979999997,2,101100,0.137700000000000,1930,1,5998.211914000000434,RES1,2,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,16.855023038454100,0.000000000000000,0, ,R,466138.118903000024147,622049.675189999979921,1,293,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1179,0.000000000000000,nan,8293.000000000000000
288,0,3933,294,1495,gable,cape cod,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,3.358067513000000,-74.593327000000002,40.540708010000003,2,123100,0.114800000000000,1947,1,5000.687987999999677,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,24.616612813156799,0.000000000000000,0, ,R,466190.742090000014286,621879.680752999964170,1,294,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2312,0.000000000000000,nan,9426.000000000000000
289,0,859,295,1494,gable,cape cod,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,2.669419289000000,-74.593383990000007,40.540823009999997,2,111200,0.114800000000000,1950,1,5000.687987999999677,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,22.236940250390202,0.000000000000000,0, ,R,466173.702257999975700,621928.512844000011683,1,295,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,495,0.000000000000000,nan,7609.000000000000000
290,0,1439,296,1496,gable,colonial,alum/ vinyl,yes,yes,yes,no,no,yes,not split level ,bd2a,5.161831379000000,-74.593308980000003,40.540531989999998,2,275800,0.114800000000000,2015,1,5000.687987999999677,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,55.152411160590098,0.000000000000000,0, ,R,466193.600844000000507,621823.578016999992542,1,296,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,852,0.000000000000000,nan,7966.000000000000000
291,0,5714,297,1497,gable,colonial,alum/ vinyl,yes,yes,yes,no,no,yes,not split level ,bd2a,5.633774281000000,-74.593254999999999,40.540408020000001,2,265700,0.114800000000000,2015,1,5000.687987999999677,RES1,2,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,53.132689069502497,0.000000000000000,0, ,R,466208.250951000023633,621777.555780000053346,1,297,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3346,0.000000000000000,nan,10460.000000000000000
292,0,3630,298,1499,gable,cape cod,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,3.483461380000000,-74.593103029999995,40.540149980000002,2,155100,0.137700000000000,1957,1,5998.211914000000434,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,25.857705967005302,0.000000000000000,0, ,R,466251.369387999991886,621674.416983000002801,1,298,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2133,0.000000000000000,nan,9247.000000000000000
293,0,5322,299,1500,gable,cape cod,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.832393408000000,-74.593058020000001,40.539978990000002,2,163700,0.183700000000000,1947,2,8001.972168000000238,RES3A,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,20.457456807290399,0.000000000000000,0, ,R,466264.458166000025813,621612.829090000013821,1,299,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3124,0.000000000000000,nan,10238.000000000000000
294,0,925,300,1501,gable,colonial,brick,no,no,yes,no,no,yes,not split level ,bd2a,0.000000000000000,-74.592815029999997,40.539656999999998,2,353600,0.091800000000000,1917,4,3998.808105000000069,RES3B,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,88.426348730730098,0.000000000000000,0, ,R,466327.088927000004333,621499.879880000022240,1,300,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,552,0.000000000000000,nan,7666.000000000000000
295,0,4463,301,1503,gable,colonial,alum/ vinyl,yes,yes,yes,no,no,yes,not split level ,bd2a,2.929857969000000,-74.593239990000001,40.539600000000000,2,250500,0.183700000000000,1980,2,8001.972168000000238,RES3A,2,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,31.304782713660600,0.000000000000000,0, ,R,466180.941817999992054,621488.702065999968909,1,301,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2627,0.000000000000000,nan,9741.000000000000000
296,0,1079,302,1504,gable,colonial,alum/ vinyl,yes,yes,no,yes,no,yes,not split level ,bd2a,3.379073858000000,-74.593399000000005,40.539748990000000,2,176700,0.114800000000000,1993,1,5000.687987999999677,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,35.335137969819698,0.000000000000000,0, ,R,466164.374148999981117,621547.011761000030674,1,302,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,656,0.000000000000000,nan,7770.000000000000000
297,0,196,303,1506,gable,cape cod,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.867790699000000,-74.593512989999994,40.540016999999999,2,115000,0.091800000000000,1953,2,3998.808105000000069,RES3A,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,28.758569298738600,0.000000000000000,0, ,R,466133.901713000028394,621645.764180999947712,1,303,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,119,0.000000000000000,nan,7233.000000000000000
298,0,3409,304,1507,gable,cape cod,brick,yes,yes,no,yes,no,yes,not split level ,bd2a,2.897790432000000,-74.593540989999994,40.540123999999999,2,155100,0.137700000000000,1952,1,5998.211914000000434,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,25.857705967005302,0.000000000000000,0, ,R,466123.280678000010084,621685.224475000053644,1,304,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1992,0.000000000000000,nan,9106.000000000000000
299,0,3034,305,1512,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,3.390069485000000,-74.593921019999996,40.540897020000003,2,132300,0.137700000000000,1954,1,5998.211914000000434,RES1,1,0.000000000000000,0.000000000000000,1006,515,94,21.276595740000001,24.468085110000001,23.404255320000001,21.951219510000001,22.056573174950302,0.000000000000000,0, ,R,466027.380558000004385,621978.090235000010580,1,305,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1787,0.000000000000000,nan,8901.000000000000000
300,0,1340,306,1040,gable,ranch,alum/ vinyl,no,no,no,no,no,yes,not split level ,bd2a,2.766490221000000,-74.591267979999998,40.542243990000003,2,108800,0.091800000000000,1960,1,3998.808105000000069,RES1,1,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,27.208107301763100,0.000000000000000,0, ,R,466763.823778000019956,622440.078591000055894,1,306,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,777,0.000000000000000,nan,7891.000000000000000
301,0,5566,307,1517,gable,ranch,alum/ vinyl,no,yes,yes,no,no,yes,not split level ,bd2a,3.032480240000000,-74.592683019999996,40.541218000000001,2,108500,0.091800000000000,1960,1,3998.808105000000069,RES1,1,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,27.133084947070699,0.000000000000000,0, ,R,466368.112702000013087,622070.742897000047378,1,307,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3265,0.000000000000000,nan,10379.000000000000000
302,0,2899,308,1520,gable,colonial,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.511411428000000,-74.592488970000005,40.540919979999998,2,111400,0.091800000000000,1920,2,3998.808105000000069,RES3A,2,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,27.858301042430199,0.000000000000000,0, ,R,466422.710892000002787,621964.393436999991536,1,308,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1708,0.000000000000000,nan,8822.000000000000000
303,0,6045,309,1519,gable,colonial,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.127233744000000,-74.592541030000007,40.541020990000000,2,106800,0.091800000000000,1930,1,3998.808105000000069,RES1,2,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,26.707958270480699,0.000000000000000,0, ,R,466409.639981999993324,622001.233173000044189,1,309,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3535,0.000000000000000,nan,10649.000000000000000
304,0,853,310,1527,gable,colonial,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,3.467132092000000,-74.591999970000003,40.539867010000002,2,189000,0.114800000000000,1918,4,5000.687987999999677,RES3B,2,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,37.794799526292699,0.000000000000000,0, ,R,466552.772126999974716,621578.532012999989092,1,310,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,489,0.000000000000000,nan,7603.000000000000000
305,0,331,311,1530,gable,colonial,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,0.396570534000000,-74.592543960000000,40.539730010000000,2,232500,0.091800000000000,1920,3,3998.808105000000069,RES3B,2,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,58.142324886580198,0.000000000000000,0, ,R,466399.585357000003569,621526.976721000042744,1,311,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,197,0.000000000000000,nan,7311.000000000000000
306,0,1703,312,1529,gable,colonial,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,4.418612480000000,-74.592357960000001,40.539768019999997,2,130800,0.137700000000000,1933,2,5998.211914000000434,RES3A,2,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,21.806498649157302,0.000000000000000,0, ,R,466444.204720999987330,621538.747337999986485,1,312,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1007,0.000000000000000,nan,8121.000000000000000
307,0,5076,313,1531,gable,ranch,alum/ vinyl,yes,yes,no,yes,no,yes,not split level ,bd2a,3.042883158000000,-74.592566000000005,40.539950990000001,2,129900,0.091800000000000,1971,1,3998.808105000000069,RES1,1,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,32.484679581792498,0.000000000000000,0, ,R,466395.710707999998704,621622.279946999973617,1,313,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2982,0.000000000000000,nan,10096.000000000000000
308,0,2414,314,1533,gable,colonial,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,3.164603472000000,-74.592691979999998,40.540302990000001,2,144800,0.091800000000000,1930,2,3998.808105000000069,RES3A,2,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,36.210789864846497,0.000000000000000,0, ,R,466336.376101000001654,621754.759699000045657,1,314,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1414,0.000000000000000,nan,8528.000000000000000
309,0,5436,315,1535,gable,ranch,alum/ vinyl,yes,yes,yes,yes,no,yes,not split level ,bd2a,3.556371212000000,-74.592855009999994,40.540631019999999,2,170300,0.183700000000000,1955,1,8001.972168000000238,RES1,1,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,21.282253477590501,0.000000000000000,0, ,R,466312.331561999977566,621890.707477999967523,1,315,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3192,0.000000000000000,nan,10306.000000000000000
310,0,2344,316,1536,gable,ranch,alum/ vinyl,yes,yes,no,yes,no,yes,not split level ,bd2a,3.257689476000000,-74.592982000000006,40.540826989999999,2,128900,0.091800000000000,1935,1,3998.808105000000069,RES1,1,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,32.234605066151303,0.000000000000000,0, ,R,466279.420059999974910,621944.325778000056744,1,316,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1364,0.000000000000000,nan,8478.000000000000000
311,0,4821,317,1538,gable,cape cod,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,4.341162205000000,-74.593057020000003,40.541015999999999,2,175000,0.183700000000000,1950,1,8001.972168000000238,RES1,1,0.000000000000000,0.000000000000000,1007,515,88,7.954545455000000,18.181818180000000,19.318181820000000,24.444444440000002,21.869608682198098,0.000000000000000,0, ,R,466258.326721000019461,622010.212020999984816,1,317,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2835,0.000000000000000,nan,9949.000000000000000
312,0,6374,318,1542,gable,colonial,alum/ vinyl,yes,yes,yes,yes,yes,yes,full story foundation ,bd7,9.041766167000000,-74.591690009999994,40.541044999999997,2,242700,0.183700000000000,1990,2,8001.972168000000238,RES3A,2,0.000000000000000,0.000000000000000,1008,515,73,4.109589041000000,13.698630140000001,43.835616440000003,28.571428569999998,30.330023012397000,0.000000000000000,0, ,R,466647.054400999972131,621992.676452000043355,1,318,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3734,0.000000000000000,nan,10848.000000000000000
313,0,4938,319,1543,gable,colonial,alum/ vinyl,no,no,no,no,no,yes,not split level ,bd2a,2.862386465000000,-74.591622029999996,40.540840979999999,2,174300,0.183700000000000,1961,2,8001.972168000000238,RES3A,2,0.000000000000000,0.000000000000000,1008,515,73,4.109589041000000,13.698630140000001,43.835616440000003,28.571428569999998,21.782130247469301,0.000000000000000,0, ,R,466675.862413999973796,621901.393334000022151,1,319,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2904,0.000000000000000,nan,10018.000000000000000
314,0,5817,320,1552,gable,colonial,alum/ vinyl,no,no,no,no,no,no,no basement- raised,bd1b,1.441584110000000,-74.591309980000005,40.540077019999998,2,59900,0.043000000000000,1983,1,1873.079956000000038,RES1,2,0.000000000000000,0.000000000000000,1008,515,73,4.109589041000000,13.698630140000001,43.835616440000003,28.571428569999998,31.979414337398399,0.000000000000000,0, ,R,466749.296965999994427,621675.010150999994949,1,320,2,6/22/2019-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3407,0.000000000000000,nan,10521.000000000000000
