BID,Nearest_FID,N,M,block_M
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.0824742268041237
2036516,7413,0,0.0,0.314432989690722
2037516,7413,0,0.0,0.144329896907216
2038516,7413,0,0.0,0.123711340206186
2039516,9689,0,0.0,0.252577319587629
2040516,9689,0,0.0,0.185567010309278
2041516,9689,0,0.0,0.15979381443299
2042516,7413,0,0.0,0.154639175257732
2045516,9689,0,0.0,0.128865979381443
2046516,9689,0,0.0,0.0463917525773196
2047516,7413,0,0.0,0.0360824742268041
2048516,7413,0,0.0,0.134020618556701
2049516,7413,0,0.0,0.34020618556701
2050516,7413,0,0.0,0.139175257731959
2051516,7413,0,0.0,0.108247422680412
2052516,7413,0,0.0,0.298969072164948
3000514,7413,1,0.597938144329897,0.70360824742268
3001514,7413,0,0.0,0.639175257731959
3002514,7413,0,0.0,0.438144329896907
3003514,7413,0,0.0,0.72680412371134
3005514,7413,1,0.793814432989691,0.896907216494845
3006514,7413,0,0.0,0.742268041237113
3007514,7413,0,0.0,0.422680412371134
3010514,7413,0,0.0,0.719072164948454
3011514,7413,0,0.0,0.394329896907216
3012514,7413,0,0.0,0.603092783505155
3013514,7413,0,0.0,0.582474226804124
3014514,7413,0,0.0,0.376288659793814
3015514,7413,0,0.0,0.505154639175258
3016514,7413,0,0.0,0.860824742268041
3017514,7413,0,0.0,0.778350515463918
3018514,7413,0,0.0,0.608247422680412
3019514,7413,0,0.0,0.634020618556701
3020514,7413,0,0.0,0.407216494845361
3021514,7413,0,0.0,0.615979381443299
3025514,7537,1,0.716494845360825,0.592783505154639
3026514,7537,0,0.0,0.850515463917526
3027514,7537,0,0.0,0.38659793814433
3028514,7537,0,0.0,0.484536082474227
3029514,7537,0,0.0,0.494845360824742
3030514,7537,1,0.778350515463918,0.654639175257732
3031514,7537,0,0.0,0.685567010309278
3032514,7537,1,0.670103092783505,0.690721649484536
3033514,7537,1,0.706185567010309,0.65979381443299
3034514,7537,0,0.0,0.515463917525773
3036514,7537,1,0.768041237113402,0.623711340206186
3037514,7537,1,0.742268041237113,0.664948453608247
3038514,7537,0,0.0,0.469072164948454
3039514,7537,0,0.0,0.615979381443299
3040514,7413,0,0.0,0.530927835051546
3041514,7413,0,0.0,0.587628865979381
3042514,7413,0,0.0,0.479381443298969
3043514,7413,0,0.0,0.829896907216495
3044514,7413,0,0.0,0.510309278350515
3045514,7413,0,0.0,0.402061855670103
3046514,7413,0,0.0,0.525773195876289
3047514,7413,0,0.0,0.427835051546392
3048514,7413,1,0.65979381443299,0.536082474226804
3049514,7413,0,0.0,0.541237113402062
3050514,7413,0,0.0,0.56701030927835
3051514,7413,0,0.0,0.381443298969072
3052514,7413,0,0.0,0.5
3054514,7413,0,0.0,0.809278350515464
3056514,7413,0,0.0,0.719072164948454
3057514,7413,0,0.0,0.752577319587629
3058514,7413,0,0.0,0.70360824742268
3059514,7413,0,0.0,0.394329896907216
3060514,7413,0,0.0,0.762886597938144
3061514,7413,0,0.0,0.556701030927835
3062514,7413,0,0.0,0.695876288659794
3063514,7413,0,0.0,0.417525773195876
3064514,7413,0,0.0,0.793814432989691
3066514,7413,0,0.0,0.881443298969072
