BID,Nearest_FID,N,M,block_M
2000514,7537,1,0.778350515463918,0.768041237113402
2000515,7537,1,0.88659793814433,0.95360824742268
2001514,7537,0,0.0,0.288659793814433
2001515,7537,1,0.927835051546392,1.0
2002515,7537,1,0.809278350515464,0.891752577319588
2002516,9689,1,0.72680412371134,0.793814432989691
2003514,7537,0,0.0,0.608247422680412
2003515,7537,1,0.824742268041237,0.88659793814433
2003516,9689,1,0.917525773195876,0.958762886597938
2004514,7537,0,0.0,0.587628865979381
2004515,7537,1,0.329896907216495,0.412371134020619
2004516,9689,1,0.855670103092783,0.938144329896907
2005514,7537,0,0.0,0.561855670103093
2005515,7537,1,0.515463917525773,0.479381443298969
2005516,9689,1,0.902061855670103,0.927835051546392
2006515,7413,0,0.0,0.123711340206186
2006516,9689,0,0.0,0.27319587628866
2007515,7413,1,0.231958762886598,0.283505154639175
2007516,9689,1,0.396907216494845,0.371134020618557
2008515,7413,1,0.654639175257732,0.731958762886598
2008516,9689,0,0.0,0.61340206185567
2009514,7537,0,0.0,0.84020618556701
2009515,7413,0,0.0,0.438144329896907
2009516,9689,1,0.293814432989691,0.314432989690722
2010514,7537,0,0.0,0.798969072164949
2010515,7413,0,0.0,0.536082474226804
2010516,9689,0,0.0,0.15979381443299
2011515,7413,0,0.0,0.0824742268041237
2011516,9689,1,0.603092783505155,0.670103092783505
2012515,7413,0,0.0,0.175257731958763
2012516,9689,1,0.175257731958763,0.185567010309278
2013515,7413,0,0.0,0.128865979381443
2013516,9689,1,0.675257731958763,0.72680412371134
2014515,7413,0,0.0,0.103092783505155
2015515,7413,0,0.0,0.211340206185567
2016515,7413,0,0.0,0.463917525773196
2016516,9689,0,0.0,0.427835051546392
2017515,7413,0,0.0,0.0721649484536082
2017516,9689,0,0.0,0.0670103092783505
2018515,7413,0,0.0,0.0206185567010309
2018516,9689,0,0.0,0.11340206185567
2019515,7413,0,0.0,0.701030927835051
2019516,9689,0,0.0,0.355670103092784
2020515,7413,1,0.77319587628866,0.742268041237113
2020516,9689,0,0.0,0.0051546391752577
2021516,9689,0,0.0,0.237113402061856
2022515,7537,0,0.0,0.994845360824742
2022516,9689,1,0.814432989690722,0.752577319587629
2023516,9689,0,0.0,0.45360824742268
2024516,9689,0,0.0,0.134020618556701
2025516,9689,0,0.0,0.402061855670103
2026516,9689,0,0.0,0.332474226804124
2027516,9689,0,0.0,0.0103092783505155
2029516,9689,0,0.0,0.345360824742268
2030516,9689,0,0.0,0.0463917525773196
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.139175257731959
2036516,7413,0,0.0,0.507731958762887
2037516,7413,0,0.0,0.216494845360825
2038516,7413,0,0.0,0.149484536082474
2039516,9689,0,0.0,0.324742268041237
2040516,9689,0,0.0,0.257731958762887
2041516,9689,0,0.0,0.309278350515464
2042516,7413,0,0.0,0.0927835051546392
2045516,9689,0,0.0,0.108247422680412
2046516,9689,0,0.0,0.0412371134020619
2047516,7413,0,0.0,0.0309278350515464
2048516,7413,0,0.0,0.118556701030928
2049516,7413,0,0.0,0.422680412371134
2050516,7413,0,0.0,0.0876288659793814
2051516,7413,0,0.0,0.0567010309278351
2052516,7413,0,0.0,0.247422680412371
3000514,7413,1,0.592783505154639,0.675257731958763
3001514,7413,0,0.0,0.572164948453608
3002514,7413,0,0.0,0.298969072164948
3003514,7413,0,0.0,0.695876288659794
3005514,7413,1,0.865979381443299,0.896907216494845
3006514,7413,0,0.0,0.706185567010309
3007514,7413,0,0.0,0.262886597938144
3010514,7413,0,0.0,0.68298969072165
3011514,7413,0,0.0,0.20360824742268
3012514,7413,0,0.0,0.515463917525773
3013514,7413,0,0.0,0.489690721649485
3014514,7413,0,0.0,0.164948453608247
3015514,7413,0,0.0,0.391752577319588
3016514,7413,0,0.0,0.829896907216495
3017514,7413,0,0.0,0.737113402061856
3018514,7413,0,0.0,0.54639175257732
3019514,7413,0,0.0,0.56701030927835
3020514,7413,0,0.0,0.242268041237113
3021514,7413,0,0.0,0.554123711340206
3025514,7537,1,0.608247422680412,0.530927835051546
3026514,7537,0,0.0,0.819587628865979
3027514,7537,0,0.0,0.190721649484536
3028514,7537,0,0.0,0.350515463917526
3029514,7537,0,0.0,0.360824742268041
3030514,7537,1,0.701030927835051,0.634020618556701
3031514,7537,0,0.0,0.628865979381443
3032514,7537,1,0.649484536082474,0.664948453608247
3033514,7537,1,0.639175257731959,0.618556701030928
3034514,7537,0,0.0,0.407216494845361
3036514,7537,1,0.65979381443299,0.592783505154639
3037514,7537,1,0.670103092783505,0.623711340206186
3038514,7537,0,0.0,0.319587628865979
3039514,7537,0,0.0,0.554123711340206
3040514,7413,0,0.0,0.443298969072165
3041514,7413,0,0.0,0.494845360824742
3042514,7413,0,0.0,0.34020618556701
3043514,7413,0,0.0,0.788659793814433
3044514,7413,0,0.0,0.396907216494845
3045514,7413,0,0.0,0.22680412371134
3046514,7413,0,0.0,0.417525773195876
3047514,7413,0,0.0,0.278350515463918
3048514,7413,1,0.572164948453608,0.469072164948454
3049514,7413,0,0.0,0.448453608247423
3050514,7413,0,0.0,0.484536082474227
3051514,7413,0,0.0,0.180412371134021
3052514,7413,0,0.0,0.381443298969072
3054514,7413,0,0.0,0.757731958762887
3056514,7413,0,0.0,0.68298969072165
3057514,7413,0,0.0,0.716494845360825
3058514,7413,0,0.0,0.65979381443299
3059514,7413,0,0.0,0.20360824742268
3060514,7413,0,0.0,0.721649484536082
3061514,7413,0,0.0,0.474226804123711
3062514,7413,0,0.0,0.654639175257732
3063514,7413,0,0.0,0.252577319587629
3064514,7413,0,0.0,0.747422680412371
3066514,7413,0,0.0,0.850515463917526
