BID,Nearest_FID,N,M,block_M
2019516,9689,0,0.0,0.252577319587629
2020515,7413,1,0.592783505154639,0.628865979381443
2020516,9689,0,0.0,0.0051546391752577
2021516,9689,0,0.0,0.22680412371134
2022515,7537,0,0.0,0.989690721649485
2022516,9689,1,0.634020618556701,0.572164948453608
2023516,9689,0,0.0,0.319587628865979
2024516,9689,0,0.0,0.11340206185567
2025516,9689,0,0.0,0.293814432989691
2026516,9689,0,0.0,0.237113402061856
2027516,9689,0,0.0,0.0103092783505155
2029516,9689,0,0.0,0.278350515463918
2030516,9689,0,0.0,0.0515463917525773
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.108247422680412
2036516,7413,0,0.0,0.396907216494845
2037516,7413,0,0.0,0.170103092783505
2038516,7413,0,0.0,0.144329896907216
2039516,9689,0,0.0,0.27319587628866
2040516,9689,0,0.0,0.216494845360825
2041516,9689,0,0.0,0.211340206185567
2042516,7413,0,0.0,0.128865979381443
2045516,9689,0,0.0,0.118556701030928
2046516,9689,0,0.0,0.0412371134020619
2047516,7413,0,0.0,0.0360824742268041
2048516,7413,0,0.0,0.134020618556701
2049516,7413,0,0.0,0.376288659793814
2050516,7413,0,0.0,0.0979381443298969
2051516,7413,0,0.0,0.0876288659793814
2052516,7413,0,0.0,0.283505154639175
3000514,7413,0,0.0,0.667525773195876
3001514,7413,0,0.0,0.680412371134021
3002514,7413,0,0.0,0.427835051546392
3003514,7413,0,0.0,0.788659793814433
3005514,7413,0,0.0,0.850515463917526
3006514,7413,0,0.0,0.81701030927835
3007514,7413,0,0.0,0.391752577319588
3010514,7413,0,0.0,0.780927835051546
3011514,7413,0,0.0,0.353092783505155
3012514,7413,0,0.0,0.639175257731959
3013514,7413,0,0.0,0.623711340206186
3014514,7413,0,0.0,0.329896907216495
3015514,7413,0,0.0,0.494845360824742
3016514,7413,0,0.0,0.922680412371134
3017514,7413,0,0.0,0.84020618556701
3018514,7413,0,0.0,0.644329896907217
3019514,7413,0,0.0,0.675257731958763
3020514,7413,0,0.0,0.381443298969072
3021514,7413,0,0.0,0.652061855670103
3025514,7537,0,0.0,0.515463917525773
3026514,7537,0,0.0,0.917525773195876
3027514,7537,0,0.0,0.34020618556701
3028514,7537,0,0.0,0.479381443298969
3029514,7537,0,0.0,0.484536082474227
3030514,7537,0,0.0,0.556701030927835
3031514,7537,0,0.0,0.706185567010309
3032514,7537,0,0.0,0.54639175257732
3033514,7537,0,0.0,0.582474226804124
3034514,7537,0,0.0,0.510309278350515
3036514,7537,0,0.0,0.463917525773196
3037514,7537,0,0.0,0.618556701030928
3038514,7537,0,0.0,0.448453608247423
3039514,7537,0,0.0,0.652061855670103
3040514,7413,0,0.0,0.530927835051546
3041514,7413,0,0.0,0.634020618556701
3042514,7413,0,0.0,0.469072164948454
3043514,7413,0,0.0,0.896907216494845
3044514,7413,0,0.0,0.505154639175258
3045514,7413,0,0.0,0.360824742268041
3046514,7413,0,0.0,0.520618556701031
3047514,7413,0,0.0,0.407216494845361
3048514,7413,0,0.0,0.438144329896907
3049514,7413,0,0.0,0.541237113402062
3050514,7413,0,0.0,0.608247422680412
3051514,7413,0,0.0,0.335051546391753
3052514,7413,0,0.0,0.489690721649485
3054514,7413,0,0.0,0.865979381443299
3056514,7413,0,0.0,0.780927835051546
3057514,7413,0,0.0,0.824742268041237
3058514,7413,0,0.0,0.752577319587629
3059514,7413,0,0.0,0.353092783505155
3060514,7413,0,0.0,0.829896907216495
3061514,7413,0,0.0,0.603092783505155
3062514,7413,0,0.0,0.716494845360825
3063514,7413,0,0.0,0.38659793814433
3064514,7413,0,0.0,0.855670103092783
3066514,7413,0,0.0,0.943298969072165
